Partition,Algorithm,User,TestTime,NAttempted,NGood,Coverage,Predict.nDCG,Predict.nDCG.Raw,TopN.nDCG,AvgPrec,Rank,RecipRank
2,lucene-svd-log,130517,0.591,5,5,1.0,1.0,16.56189012336513,0.08158433379716547,0.07692307692307693,13,0.07692307692307693
2,lucene-log,27731,0.404,5,5,1.0,0.9353914367997865,12.818974264901726,0.0,0.0,,0.0
5,ii-log,18115,0.8210000000000001,5,5,1.0,1.0,13.739057293322526,0.0,0.0,,0.0
2,lucene-svd-log,130715,0.7030000000000001,5,5,1.0,0.9645261739058953,10.034945532683583,0.0,0.0,,0.0
2,lucene-log,27898,0.622,5,5,1.0,0.9816810692036001,9.888930695573494,0.0,0.0,,0.0
5,ii-log,18192,0.537,5,5,1.0,0.9691068614378588,13.631213565291738,0.25792058164670734,0.2777777777777778,3,0.3333333333333333
2,lucene-log,33860,0.21,5,5,1.0,0.9656001462904907,14.034945532683583,0.4072442761701429,0.5714285714285714,1,1.0
2,lucene-svd-log,131351,0.405,5,5,1.0,0.9921471083132289,12.65015721397125,0.0,0.0,,0.0
5,ii-log,18204,0.28800000000000003,5,5,1.0,0.8951658228214529,10.673592416536797,0.0,0.0,,0.0
2,lucene-log,36072,0.162,5,5,1.0,0.8963961248057681,10.984565739436487,0.0,0.0,,0.0
2,lucene-svd-log,132470,0.246,5,5,1.0,0.9087646691684097,14.177101804652795,0.0,0.0,,0.0
2,lucene-log,38052,0.109,5,5,1.0,0.9754279617294721,13.300030616222216,0.13062167317508733,0.14285714285714285,7,0.14285714285714285
2,lucene-log,38256,0.101,5,5,1.0,0.9101539582511671,12.669100862650758,0.0,0.0,,0.0
2,lucene-svd-log,133811,0.713,5,5,1.0,0.9640727239894544,15.277228402401827,0.1605649596508357,0.11309523809523808,7,0.14285714285714285
5,ii-log,18675,0.852,5,5,1.0,0.9330150143923153,10.50028381172028,0.0,0.0,,0.0
2,lucene-svd-log,134196,0.122,5,5,1.0,0.9869250142731614,15.115495493007945,0.0,0.0,,0.0
2,lucene-log,39214,0.748,5,5,1.0,0.9807414893378015,14.4964252465794,0.062192542040296436,0.07142857142857142,14,0.07142857142857142
2,lucene-log,39271,0.392,5,5,1.0,0.9736383739507068,13.631213565291738,0.32885698169580224,0.22777777777777777,3,0.3333333333333333
5,ii-log,18758,0.557,5,5,1.0,0.9791924958019401,15.027228402401827,0.057619387521035036,0.043478260869565216,23,0.043478260869565216
2,lucene-svd-log,134521,0.52,5,5,1.0,0.9266607736335714,7.3921562719692115,0.0,0.0,,0.0
5,ii-log,19178,0.28,5,5,1.0,0.9237072687713124,14.808031558224252,0.13774824763729598,0.3333333333333333,3,0.3333333333333333
2,lucene-svd-log,134557,0.315,5,5,1.0,1.0,12.684818934934553,0.2696683593752677,0.2121212121212121,3,0.3333333333333333
2,lucene-log,40618,0.529,5,5,1.0,0.8939391331767385,11.9964252465794,0.0,0.0,,0.0
2,lucene-log,40652,0.368,5,5,1.0,0.8889074335945198,13.111636927867066,0.0,0.0,,0.0
2,lucene-log,41240,0.10400000000000001,5,5,1.0,0.9093423706216756,10.91587528625504,0.0,0.0,,0.0
5,ii-log,19414,0.679,5,5,1.0,0.933163419109031,11.869354058148824,0.0,0.0,,0.0
2,lucene-svd-log,135418,0.673,5,5,1.0,0.9877231018879242,14.846551844328435,0.0,0.0,,0.0
2,lucene-svd-log,136856,0.167,5,5,1.0,0.9556950594730486,14.766001884004073,0.0,0.0,,0.0
2,lucene-log,41244,0.542,5,5,1.0,0.9484286151402331,11.385072130432615,0.16236937673239296,0.14583333333333331,8,0.125
5,ii-log,19800,0.809,5,5,1.0,0.9933386987936906,14.930960369793672,0.08654009661705454,0.09090909090909091,11,0.09090909090909091
2,lucene-log,41703,0.393,5,5,1.0,0.9443518523094652,13.315748688506009,0.0,0.0,,0.0
5,ii-log,21401,0.191,5,5,1.0,0.9978795698754457,16.31189012336513,0.0,0.0,,0.0
5,ii-log,22245,0.231,5,5,1.0,0.9795883400210601,13.846551844328435,0.07037751724075005,0.043478260869565216,23,0.043478260869565216
2,lucene-log,42399,0.41500000000000004,5,5,1.0,0.9335611223168135,14.592693279187555,0.0,0.0,,0.0
2,lucene-log,43599,0.519,5,5,1.0,0.975628779777514,10.008000942002038,0.0,0.0,,0.0
2,lucene-log,44194,0.094,5,5,1.0,0.9744004994753056,14.646298648830369,0.3567869337306755,0.3055555555555555,3,0.3333333333333333
2,lucene-log,45120,0.321,5,5,1.0,1.0,15.531086967542706,0.5327271759233687,0.5666666666666667,1,1.0
5,ii-log,22352,1.063,5,5,1.0,0.9978795698754457,16.31189012336513,0.0,0.0,,0.0
2,lucene-log,45153,0.125,5,5,1.0,0.9888578464269647,16.37735500015086,0.0,0.0,,0.0
2,lucene-log,45182,0.221,5,5,1.0,0.9238373582841333,10.922959427791637,0.09038141418956883,0.14285714285714285,7,0.14285714285714285
5,ii-log,22483,0.745,5,5,1.0,0.9875352192327513,14.619987046893984,0.08099297762285626,0.05555555555555555,18,0.05555555555555555
2,lucene-log,46645,0.726,5,5,1.0,0.9074527984083577,11.922959427791637,0.0,0.0,,0.0
2,lucene-log,49531,0.151,5,5,1.0,0.9772829874371133,15.877355000150859,0.30776001022457067,1.0,1,1.0
2,lucene-log,49830,0.41000000000000003,5,5,1.0,0.9780086340035219,15.742566681438523,0.27956297991768714,0.5,2,0.5
5,ii-log,23068,0.895,5,5,1.0,0.9614479551444008,12.469480655897856,0.0,0.0,,0.0
2,lucene-log,51255,0.127,5,5,1.0,0.8825516219071212,10.434818934934553,0.0,0.0,,0.0
2,lucene-log,51460,0.109,5,5,1.0,1.0,16.06189012336513,0.3784832328489958,0.5555555555555556,1,1.0
2,lucene-log,52208,0.227,5,5,1.0,0.9880475412591316,8.276944590681547,0.0,0.0,,0.0
5,ii-log,23638,0.6980000000000001,5,5,1.0,0.988717104553684,11.473339221038733,0.17235036557459527,0.25,4,0.25
2,lucene-log,52762,0.5700000000000001,5,5,1.0,1.0,10.969480655897856,0.0,0.0,,0.0
2,lucene-log,53578,0.184,5,5,1.0,0.939603522021545,12.7464252465794,0.2255279820990091,0.29166666666666663,3,0.3333333333333333
5,ii-log,24112,1.028,5,5,1.0,0.9685239074840523,7.6925360652163075,0.0,0.0,,0.0
2,lucene-log,55479,0.772,5,5,1.0,0.944308694454217,12.516001884004073,0.0681364332232119,0.1,10,0.1
5,ii-log,26022,0.335,5,5,1.0,0.9780248069094993,14.211763525616098,0.0,0.0,,0.0
5,ii-log,27142,0.203,5,5,1.0,0.987362979816348,15.646298648830369,0.31552605570716175,1.0,1,1.0
2,lucene-log,55704,0.309,5,5,1.0,0.9394594325463439,13.31189012336513,0.0,0.0,,0.0
2,lucene-log,56308,0.212,5,5,1.0,1.0,14.135072130432615,0.0,0.0,,0.0
5,ii-log,27579,0.28600000000000003,5,5,1.0,0.9793558614347407,14.965622090756977,0.0932413218679044,0.14285714285714285,7,0.14285714285714285
2,lucene-log,57474,0.179,5,5,1.0,0.9677108226503912,14.06189012336513,0.24086291740031276,1.0,1,1.0
5,ii-log,28176,0.526,5,5,1.0,0.9785354980262212,15.961763525616098,0.13110045454777092,0.0804093567251462,18,0.05555555555555555
2,lucene-log,57937,0.433,5,5,1.0,0.9423596349503127,13.961763525616098,0.0674957453061954,0.125,8,0.125
5,ii-log,29115,0.654,5,5,1.0,0.9896773201239268,9.969480655897856,0.0,0.0,,0.0
2,lucene-log,58265,0.675,5,5,1.0,0.9331159321292218,12.662016721114163,0.0,0.0,,0.0
2,lucene-log,59527,0.278,5,5,1.0,0.9627988536472591,12.550030616222216,0.30686741190981376,1.0,1,1.0
2,lucene-log,60022,0.312,5,5,1.0,0.9414570587827044,11.565748688506009,0.0,0.0,,0.0
5,ii-log,30631,0.761,5,5,1.0,1.0,13.781086967542706,0.07623478050919706,0.07142857142857142,14,0.07142857142857142
2,lucene-log,60710,0.329,5,5,1.0,0.981273983920174,13.100410409469312,0.0,0.0,,0.0
2,lucene-log,61400,0.101,5,5,1.0,0.9842125125405148,15.58532532593068,0.18977507038639171,0.1625,8,0.125
5,ii-log,31362,0.548,5,5,1.0,0.9881183381691238,15.346551844328435,0.5494023851065307,0.6010101010101009,1,1.0
2,lucene-log,62805,0.709,5,5,1.0,0.941815009166733,11.33469233718552,0.3508704065860431,0.7,1,1.0
5,ii-log,31476,0.5760000000000001,5,5,1.0,0.9824943296985595,14.031086967542706,0.12189811857542218,0.16666666666666666,6,0.16666666666666666
2,lucene-log,63018,0.20700000000000002,5,5,1.0,0.8758149251207057,10.850410409469312,0.0,0.0,,0.0
2,lucene-log,63200,0.404,5,5,1.0,0.9877231018879242,14.846551844328435,0.0,0.0,,0.0
2,lucene-log,64986,0.18,5,5,1.0,0.800014144846181,9.631213565291738,0.06787463707152369,0.07472826086956522,16,0.0625
2,lucene-log,65255,0.115,5,5,1.0,1.0,12.504142376861159,0.4665120691626067,0.625,1,1.0
5,ii-log,32780,1.064,5,5,1.0,1.0,12.069607253646886,0.0,0.0,,0.0
2,lucene-log,67584,0.40800000000000003,5,5,1.0,0.9862958337928599,13.281086967542706,0.0,0.0,,0.0
5,ii-log,32785,0.332,5,5,1.0,0.9960279397101133,16.41587528625504,0.0,0.0,,0.0
2,lucene-log,67683,0.47400000000000003,5,5,1.0,0.972810330300105,10.184818934934553,0.0,0.0,,0.0
2,lucene-log,68905,0.148,5,5,1.0,0.9741179481323505,13.769227460399792,0.1523432473846923,0.2,5,0.2
5,ii-log,34156,0.834,5,5,1.0,0.9775010236562883,15.211763525616098,0.07737620386151034,0.1,10,0.1
5,ii-log,34239,0.303,5,5,1.0,0.9880334858479322,16.215622090756977,0.3445432005064037,0.41666666666666663,3,0.3333333333333333
2,lucene-log,70201,0.723,5,5,1.0,0.9971041583206683,11.934818934934553,0.09224519429805014,0.1111111111111111,9,0.1111111111111111
5,ii-log,34664,0.335,5,5,1.0,0.9918372952962212,12.635072130432615,0.23518858727136638,0.16666666666666666,6,0.16666666666666666
2,lucene-log,70282,0.6880000000000001,5,5,1.0,0.9201439358797838,14.092693279187555,0.0,0.0,,0.0
2,lucene-log,70337,0.184,5,5,1.0,0.9829601046091085,13.9964252465794,0.0,0.0,,0.0
5,ii-log,35259,0.5760000000000001,5,5,1.0,0.9312386255323867,11.769860449144952,0.0,0.0,,0.0
5,ii-log,36229,0.329,5,5,1.0,0.9531899142663675,13.31189012336513,0.0,0.0,,0.0
2,lucene-log,71680,0.606,5,5,1.0,0.9752730247930294,13.961763525616098,0.34518876804774795,0.5526315789473684,1,1.0
5,ii-log,36624,0.3,5,5,1.0,0.9581174072118013,14.162016721114163,0.0,0.0,,0.0
2,lucene-log,72633,0.097,5,5,1.0,0.9469992738090881,12.580833772044642,0.0,0.0,,0.0
5,ii-log,37091,0.296,5,5,1.0,0.9693993418110753,15.361636927867066,0.4062741582254362,0.45,2,0.5
2,lucene-log,72766,0.5710000000000001,5,5,1.0,0.8700824415515003,9.300030616222216,0.055060346185245315,0.05263157894736842,19,0.05263157894736842
5,ii-log,38159,0.961,5,5,1.0,1.0,12.465622090756977,0.0718658948837068,0.06666666666666667,15,0.06666666666666667
2,lucene-log,72832,0.635,5,5,1.0,0.9950964146585864,13.284945532683583,0.09019348062901904,0.1,10,0.1
2,lucene-log,73445,0.40900000000000003,5,5,1.0,0.9565080044574634,14.377355000150859,0.0,0.0,,0.0
5,ii-log,39061,0.437,5,5,1.0,0.9707175116335607,9.95762114875494,0.08877762830562538,0.047619047619047616,21,0.047619047619047616
2,lucene-log,73680,0.326,5,5,1.0,0.9191997021504995,14.308031558224252,0.05905744664302484,0.07142857142857142,14,0.07142857142857142
2,lucene-log,73746,0.11900000000000001,5,5,1.0,1.0,16.196678442077467,0.6331121241850789,0.475,2,0.5
5,ii-log,39250,0.452,5,5,1.0,0.9827176461246183,14.215622090756977,0.0,0.0,,0.0
2,lucene-log,73947,0.35000000000000003,5,5,1.0,0.9819969833623711,15.527228402401827,0.0,0.0,,0.0
5,ii-log,40071,0.377,5,5,1.0,0.9888811166954941,16.412016721114163,0.0,0.0,,0.0
5,ii-log,42015,0.20500000000000002,5,5,1.0,0.9726620379559625,13.131213565291738,0.18693821918727824,0.3333333333333333,3,0.3333333333333333
2,lucene-log,76008,0.493,5,5,1.0,0.965525125807372,13.580833772044642,0.42656812181657777,0.5,2,0.5
2,lucene-log,76695,0.127,5,5,1.0,0.9395144617599345,10.338550902326398,0.0,0.0,,0.0
5,ii-log,42367,0.424,5,5,1.0,0.9491911822727858,11.930960369793672,0.0,0.0,,0.0
2,lucene-log,77016,0.229,5,5,1.0,0.9947010319331506,12.288804097824462,0.0,0.0,,0.0
5,ii-log,43116,0.241,5,5,1.0,0.9809523626569241,16.246425246579403,0.09523818671537923,0.1111111111111111,9,0.1111111111111111
2,lucene-log,78497,0.23700000000000002,5,5,1.0,0.9045560594077621,12.211763525616098,0.07010183219522934,0.1111111111111111,9,0.1111111111111111
2,lucene-log,78917,0.393,5,5,1.0,0.9874470488306883,14.516001884004073,0.0,0.0,,0.0
5,ii-log,44459,0.668,5,5,1.0,0.9209129016978606,14.196678442077467,0.0,0.0,,0.0
2,lucene-log,79107,0.133,5,5,1.0,0.98716807961312,10.369354058148824,0.0,0.0,,0.0
5,ii-log,45854,0.386,5,5,1.0,0.9839351134072948,15.31189012336513,0.12851909274164164,0.25,4,0.25
5,ii-log,46093,0.269,5,5,1.0,0.9589763843786343,12.422959427791637,0.5461152367103291,0.6081871345029239,1,1.0
2,lucene-log,79401,0.7030000000000001,5,5,1.0,0.9081998673115289,10.734565739436487,0.0,0.0,,0.0
2,lucene-log,79607,0.185,5,5,1.0,0.9861327500033238,16.430960369793674,0.2161161378668084,0.20833333333333331,6,0.16666666666666666
2,lucene-log,80070,0.092,5,5,1.0,0.9268863393325422,9.508000942002038,0.0,0.0,,0.0
2,lucene-log,80585,0.131,5,5,1.0,0.9672376237970814,16.80803155822425,0.14293948110534876,0.11666666666666667,10,0.1
5,ii-log,46392,0.487,5,5,1.0,0.9860116854622598,14.115495493007945,0.07399823321852576,0.05263157894736842,19,0.05263157894736842
2,lucene-log,82715,0.269,5,5,1.0,0.8368045569657436,11.677101804652795,0.015431573364828298,0.04,25,0.04
5,ii-log,47573,0.34,5,5,1.0,0.9867864730969339,13.781086967542706,0.21754614041106304,0.1195187165775401,11,0.09090909090909091
2,lucene-log,85242,0.152,5,5,1.0,1.0,15.56189012336513,0.0,0.0,,0.0
2,lucene-log,86485,0.139,5,5,1.0,0.9526587163688617,5.030803155822426,0.0,0.0,,0.0
2,lucene-log,86783,0.28300000000000003,5,5,1.0,0.982865626943455,14.56189012336513,0.0,0.0,,0.0
2,lucene-log,87075,0.20700000000000002,5,5,1.0,0.927977839514356,11.40015721397125,0.0,0.0,,0.0
5,ii-log,47953,0.931,5,5,1.0,0.9111792692768107,11.680960369793672,0.0,0.0,,0.0
2,lucene-log,87502,0.601,5,5,1.0,0.9882834969964001,11.369354058148824,0.0,0.0,,0.0
5,ii-log,48098,0.518,5,5,1.0,0.9938617415276964,16.2117635256161,0.0,0.0,,0.0
2,lucene-log,88266,0.299,5,5,1.0,0.9417043169173599,11.9964252465794,0.10142270691391164,0.2,5,0.2
2,lucene-log,88932,0.1,5,5,1.0,0.9605828035414067,12.184818934934553,0.0,0.0,,0.0
2,lucene-log,89721,0.249,5,5,1.0,0.9842581299614046,15.631213565291738,0.0,0.0,,0.0
2,lucene-log,91428,0.32,5,5,1.0,0.9024677866621655,12.534312543938423,0.0,0.0,,0.0
5,ii-log,48410,0.987,5,5,1.0,0.9581145933913761,12.934818934934553,0.0,0.0,,0.0
2,lucene-log,91973,0.219,5,5,1.0,0.9633850480986904,12.961763525616098,0.1486503045970203,0.25,4,0.25
2,lucene-log,92409,0.337,5,5,1.0,0.9576658364110883,13.234565739436487,0.3618047827430508,1.0,1,1.0
2,lucene-log,93203,0.124,5,5,1.0,0.9720913686245495,16.342693279187557,0.05948171161374663,0.0625,16,0.0625
5,ii-log,48512,0.536,5,5,1.0,0.812648216920688,5.438677500075429,0.03824529629957889,0.06666666666666667,15,0.06666666666666667
2,lucene-log,93266,0.273,5,5,1.0,1.0,11.684818934934553,0.1307175180235907,0.06173913043478261,23,0.043478260869565216
5,ii-log,48838,0.878,5,5,1.0,0.9957025277951955,16.06189012336513,0.0,0.0,,0.0
2,lucene-log,93710,0.754,5,5,1.0,0.9311494781941979,14.461763525616098,0.0,0.0,,0.0
5,ii-log,52437,0.47100000000000003,5,5,1.0,0.984951213366015,14.346551844328435,0.0,0.0,,0.0
2,lucene-log,95524,0.616,5,5,1.0,0.9767628468582126,11.965622090756977,0.07725491465362924,0.1111111111111111,9,0.1111111111111111
5,ii-log,53023,0.431,5,5,1.0,0.9228961428813733,12.06189012336513,0.0,0.0,,0.0
2,lucene-log,95552,0.34900000000000003,5,5,1.0,0.9655484019935638,15.092693279187555,0.08666217596155226,0.1,10,0.1
2,lucene-log,95708,0.498,5,5,1.0,0.9912701716186648,11.369354058148824,0.06655619769120248,0.041666666666666664,24,0.041666666666666664
5,ii-log,53834,0.923,5,5,1.0,0.9622943470778224,11.892156271969212,0.41079778298563685,0.54,1,1.0
2,lucene-log,96296,0.402,5,5,1.0,0.9602309698001535,13.7464252465794,0.0804576230490096,0.06666666666666667,15,0.06666666666666667
2,lucene-log,96557,0.195,5,5,1.0,0.9896416782440802,16.55803155822425,0.29884037687817205,1.0,1,1.0
5,ii-log,53877,0.522,5,5,1.0,0.9836993013143366,12.08469233718552,0.08987643175238885,0.1111111111111111,9,0.1111111111111111
2,lucene-log,97384,0.257,5,5,1.0,0.9888344785513188,16.342693279187557,0.09698736551333392,0.14285714285714285,7,0.14285714285714285
5,ii-log,56889,0.481,5,5,1.0,0.9277253937011948,11.600410409469312,0.09452250878512967,0.07142857142857142,14,0.07142857142857142
2,lucene-log,97881,0.402,5,5,1.0,0.9888578464269647,16.37735500015086,0.30189790916111175,1.0,1,1.0
5,ii-log,57242,0.343,5,5,1.0,0.9883548720865531,15.662016721114163,0.38512683402290904,0.39285714285714285,2,0.5
5,ii-log,57866,0.33,5,5,1.0,0.9830467387302566,14.4964252465794,0.0,0.0,,0.0
2,lucene-log,98494,0.72,5,5,1.0,0.9945464761471076,11.93867750007543,0.41652288377034385,0.5,2,0.5
2,lucene-log,98741,0.14,5,5,1.0,1.0,16.31189012336513,0.5823972530560522,1.0,1,1.0
2,lucene-log,98880,0.254,5,5,1.0,0.9900640707853787,13.430960369793672,0.6757213978490846,0.7916666666666666,1,1.0
2,lucene-log,100240,0.11,5,5,1.0,0.9716700907515596,16.092693279187557,0.22655335358544768,0.13728766360345307,9,0.1111111111111111
2,lucene-log,102386,0.146,5,5,1.0,0.9403847577812607,13.592693279187555,0.16142725039262854,0.125,8,0.125
5,ii-log,58166,0.749,5,5,1.0,0.9971562361082169,12.154015779112127,0.4102167770021856,1.0,1,1.0
2,lucene-log,102549,0.105,5,5,1.0,0.9356530868142393,12.865495493007945,0.0,0.0,,0.0
5,ii-log,58579,0.295,5,5,1.0,0.985403467143771,16.87735500015086,0.36787885335330506,0.34090909090909094,2,0.5
2,lucene-log,104037,0.681,5,5,1.0,0.9067763267631987,10.885072130432615,0.0,0.0,,0.0
5,ii-log,59812,0.603,5,5,1.0,0.9804101564047385,14.2464252465794,0.0,0.0,,0.0
2,lucene-log,104508,0.368,5,5,1.0,0.9876026718851441,14.700537007218344,0.3359070050979109,0.5,2,0.5
2,lucene-log,104529,0.097,5,5,1.0,0.9714977607820154,13.115495493007945,0.0,0.0,,0.0
2,lucene-log,107020,0.137,5,5,1.0,0.9978378433706034,15.9964252465794,0.10396467002150751,0.125,8,0.125
5,ii-log,60349,0.534,5,5,1.0,0.9068541903748311,10.373212623289701,0.15298971406340112,0.25,4,0.25
5,ii-log,61276,0.315,5,5,1.0,0.814282445969277,12.177101804652795,0.11460801384161799,0.16233766233766234,7,0.14285714285714285
2,lucene-log,108159,0.43,5,5,1.0,0.9544551587386512,11.930960369793672,0.0,0.0,,0.0
2,lucene-log,108285,0.608,5,5,1.0,0.9941650706665005,11.154015779112127,0.0,0.0,,0.0
5,ii-log,61305,0.764,5,5,1.0,0.9707121100743843,13.381213565291738,0.7863058918421015,1.0,1,1.0
2,lucene-log,108373,0.176,5,5,1.0,1.0,14.531086967542706,0.0,0.0,,0.0
2,lucene-log,108922,0.15,5,5,1.0,0.908031087964789,12.23070717429561,0.32171495279113865,0.375,2,0.5
5,ii-log,62732,0.296,5,5,1.0,0.8676790232508447,11.427101804652795,0.0,0.0,,0.0
2,lucene-log,109429,0.31,5,5,1.0,0.9693649414357618,12.672959427791637,0.24396799867860428,0.16666666666666666,6,0.16666666666666666
2,lucene-log,109692,0.112,5,5,1.0,0.9504121506620139,12.830833772044642,0.29859275729026635,0.3666666666666667,3,0.3333333333333333
2,lucene-log,110507,0.28200000000000003,5,5,1.0,0.9212290796206518,12.100410409469312,0.3425942358987098,0.5,2,0.5
5,ii-log,65155,0.621,5,5,1.0,0.9339455493191935,10.60426897461019,0.0,0.0,,0.0
5,ii-log,67608,0.28,5,5,1.0,1.0,13.419733851395918,0.0,0.0,,0.0
2,lucene-log,110773,0.34600000000000003,5,5,1.0,0.9688105989935477,15.531086967542706,0.40841966874700164,0.41666666666666663,2,0.5
2,lucene-log,111416,0.213,5,5,1.0,0.9976939977103352,14.9964252465794,0.07459334933720864,0.045454545454545456,22,0.045454545454545456
2,lucene-log,111841,0.306,5,5,1.0,0.9157005356235993,11.615495493007945,0.2699094685315431,0.21666666666666667,3,0.3333333333333333
2,lucene-log,112217,0.212,5,5,1.0,0.9940442985878265,16.7117635256161,0.1059390658915163,0.14285714285714285,7,0.14285714285714285
2,lucene-log,112736,0.146,5,5,1.0,1.0,15.91587528625504,0.09081021970796806,0.09090909090909091,11,0.09090909090909091
5,ii-log,68558,1.103,5,5,1.0,0.9685102559144677,11.83469233718552,0.5595059190107831,0.43382352941176466,1,1.0
2,lucene-log,113645,0.308,5,5,1.0,1.0,14.281086967542706,0.4148723946501918,0.6428571428571428,1,1.0
5,ii-log,68594,0.423,5,5,1.0,0.91554002759568,14.677101804652795,0.249515208051618,0.5,2,0.5
2,lucene-log,114601,0.661,5,5,1.0,0.9661586921669623,12.516001884004073,0.0,0.0,,0.0
2,lucene-log,116708,0.129,5,5,1.0,0.9798490267748124,15.527228402401827,0.0,0.0,,0.0
5,ii-log,69335,0.652,5,5,1.0,0.9759025657880167,14.946678442077467,0.0,0.0,,0.0
2,lucene-log,117007,0.298,5,5,1.0,1.0,16.131213565291738,0.0,0.0,,0.0
2,lucene-log,119134,0.11800000000000001,5,5,1.0,0.931399122907771,11.381213565291738,0.0,0.0,,0.0
5,ii-log,69498,0.457,5,5,1.0,0.9010885538225257,12.615495493007945,0.17114044753180474,0.165,4,0.25
2,lucene-log,119309,0.34600000000000003,5,5,1.0,0.9273460252981929,10.90015721397125,0.0,0.0,,0.0
2,lucene-log,119625,0.171,5,5,1.0,0.9606850293489296,15.127355000150859,0.25402590984064277,0.5,2,0.5
5,ii-log,70835,0.397,5,5,1.0,0.9191997021504995,14.308031558224252,0.0,0.0,,0.0
2,lucene-log,119746,0.357,5,5,1.0,0.9873006662456527,14.346551844328435,0.13763595280017873,0.25,4,0.25
2,lucene-log,120907,0.131,5,5,1.0,0.9631614100644674,15.296172051081339,0.12179573231103863,0.16666666666666666,6,0.16666666666666666
5,ii-log,70905,0.613,5,5,1.0,0.9537277849690824,12.369354058148824,0.0,0.0,,0.0
2,lucene-log,121052,0.673,5,5,1.0,0.9173414936702763,11.699904018473184,0.0,0.0,,0.0
5,ii-log,74248,0.555,5,5,1.0,0.9360628724855758,11.830833772044642,0.0,0.0,,0.0
2,lucene-log,121954,0.392,5,5,1.0,0.9140455591284928,12.234565739436487,0.14942018843908603,0.25,4,0.25
2,lucene-log,124102,0.323,5,5,1.0,0.9721474944027754,12.769227460399792,0.3845124023679365,0.3214285714285714,2,0.5
5,ii-log,75195,0.766,5,5,1.0,1.0,15.346551844328435,0.14661273899332142,0.25,4,0.25
2,lucene-log,125171,0.53,5,5,1.0,0.9949822884383905,6.8732126232897,0.0,0.0,,0.0
5,ii-log,75754,0.529,5,5,1.0,1.0,13.350410409469312,0.09987208575907251,0.125,8,0.125
5,ii-log,75893,0.324,5,5,1.0,0.9953202796004719,13.923592416536797,0.35742222618436753,1.0,1,1.0
2,lucene-log,126912,0.487,5,5,1.0,0.9283022749381246,14.742566681438523,0.08135585287033098,0.2,5,0.2
2,lucene-log,127536,0.214,5,5,1.0,1.0,13.254142376861159,0.37724055301600723,1.0,1,1.0
2,lucene-log,128045,0.276,5,5,1.0,0.8901869084340063,5.426817992932515,0.0,0.0,,0.0
2,lucene-log,128287,0.129,5,5,1.0,0.9975357357982922,14.031086967542706,0.0,0.0,,0.0
2,lucene-log,129869,0.099,5,5,1.0,0.9839103895114476,14.365495493007945,0.07391272363526774,0.05555555555555555,18,0.05555555555555555
5,ii-log,76284,0.774,5,5,1.0,0.9856052436269626,12.635072130432615,0.0,0.0,,0.0
2,lucene-log,130517,0.583,5,5,1.0,1.0,16.56189012336513,0.07727319252309126,0.06666666666666667,15,0.06666666666666667
5,ii-log,76630,0.792,5,5,1.0,0.9790682088751352,14.050030616222216,0.49556954486840754,0.5588235294117647,1,1.0
5,ii-log,79846,0.438,5,5,1.0,1.0,14.315748688506009,0.42687679917315213,0.43333333333333335,1,1.0
2,lucene-log,130715,0.6920000000000001,5,5,1.0,0.9645261739058953,10.034945532683583,0.0,0.0,,0.0
5,ii-svd-log,320,0.318,5,5,1.0,0.9854506504316772,14.846551844328435,0.16240717155020418,0.10263157894736842,10,0.1
2,lucene-log,131351,0.457,5,5,1.0,0.9921471083132289,12.65015721397125,0.0,0.0,,0.0
5,ii-log,80874,0.668,5,5,1.0,0.9934665759174607,15.81189012336513,0.08251180984812626,0.07142857142857142,14,0.07142857142857142
2,lucene-log,132470,0.251,5,5,1.0,0.9087646691684097,14.177101804652795,0.0,0.0,,0.0
5,ii-log,81114,0.5650000000000001,5,5,1.0,0.9366624186138395,13.877355000150859,0.20248723591858617,1.0,1,1.0
5,ii-svd-log,359,1.059,5,5,1.0,0.9772977998542269,13.7464252465794,0.0,0.0,,0.0
5,ii-log,81435,0.232,5,5,1.0,0.9687849025695392,14.56189012336513,0.41580492571800715,0.5,2,0.5
2,lucene-log,133811,0.753,5,5,1.0,0.9640727239894544,15.277228402401827,0.16121882626192505,0.11490683229813664,7,0.14285714285714285
2,lucene-log,134196,0.11900000000000001,5,5,1.0,0.9869250142731614,15.115495493007945,0.0,0.0,,0.0
5,ii-svd-log,1387,0.486,5,5,1.0,0.9928482451430585,13.90015721397125,0.2857084937557778,1.0,1,1.0
5,ii-log,81783,0.492,5,5,1.0,0.9419779111122704,14.927101804652795,0.0,0.0,,0.0
2,lucene-log,134521,0.527,5,5,1.0,0.9266607736335714,7.3921562719692115,0.0,0.0,,0.0
5,ii-log,81998,0.357,5,5,1.0,0.9935166511009373,10.623212623289701,0.0,0.0,,0.0
2,lucene-log,134557,0.326,5,5,1.0,1.0,12.684818934934553,0.27074883975010094,0.21428571428571427,3,0.3333333333333333
5,ii-log,82647,0.307,5,5,1.0,0.9806497561888251,12.669733851395918,0.0,0.0,,0.0
5,ii-svd-log,1741,0.9450000000000001,5,5,1.0,0.893350096763853,10.053889181363095,0.0,0.0,,0.0
5,ii-log,83182,0.41400000000000003,5,5,1.0,0.9860731191998284,13.065748688506009,0.0621821546233177,0.05263157894736842,19,0.05263157894736842
2,lucene-log,135418,0.709,5,5,1.0,0.9877231018879242,14.846551844328435,0.0,0.0,,0.0
